userId,itemId,rating,group
15421,50299,7,1
252921,8973,8,1
269321,76757,8,1
98391,57460,8,1
64260,8932,8,1
138467,8076,8,1
2179,13112,10,1
205725,8772,8,1
219683,9503,9,1
21252,3815,6,1
169979,150577,10,1
235105,20458,7,1
263325,228634,6,1
83113,1285,7,1
392,9770,5,1
49201,111556,7,1
40943,43869,10,1
169582,57801,6,1
90722,36996,8,1
57398,1590,10,1
101876,32949,7,1
38023,35449,10,1
257204,46067,10,1
163570,15262,9,1
66640,30875,8,1
98758,6258,7,1
132500,215935,6,1
68383,1471,8,1
166596,2887,9,1
107382,9973,6,1
208788,14576,7,1
77814,151066,10,1
102702,36556,9,1
76626,149817,8,1
161299,62626,8,1
156108,237448,9,1
183722,20239,10,1
143239,19009,8,1
229847,100,8,1
259260,124777,8,1
163973,19036,8,1
16634,52302,8,1
124989,9681,10,1
133416,1307,8,1
70415,141407,10,1
94347,789,8,1
92056,104953,8,1
156390,237978,7,1
90839,166677,6,1
225996,33406,10,1
193499,18048,5,1
39396,100089,9,1
236323,123924,8,1
196160,32926,10,1
254201,3702,10,1
76626,50169,5,1
245088,317720,9,1
212481,290556,7,1
269557,38111,9,1
252222,324758,10,1
153091,32336,7,1
177295,11395,8,1
249695,2319,7,1
126531,208465,10,1
16634,49352,8,1
93018,10862,9,1
205735,71880,10,1
197659,13490,9,1
183958,264385,8,1
56985,126027,7,1
81609,155722,8,1
229551,278156,9,1
123724,124910,6,1
201519,54481,9,1
225986,101294,8,1
47971,109773,6,1
208556,9323,8,1
144585,226888,8,1
101550,183135,8,1
56271,123233,7,1
68700,21361,8,1
109901,28632,10,1
235105,36488,10,1
184465,265368,7,1
98391,177867,10,1
184447,99007,7,1
77383,70558,9,1
164465,213496,10,1
162311,30089,7,1
30711,1632,8,1
234685,3809,9,1
161348,14368,8,1
83287,157576,10,1
185233,265910,5,1
98391,178586,9,1
132786,22521,7,1
68383,125918,10,1
267645,887,9,1
177638,90701,8,1
228789,30126,6,1
72368,8523,5,1
41084,3026,8,1
232579,87439,8,1
11881,42889,9,1
113680,421,5,1
67838,3846,7,1
234764,49948,7,1
266798,31051,7,1
17596,22363,5,1
56959,126012,10,1
169779,1675,9,1
52199,115734,8,1
98391,63399,7,1
91113,2986,9,1
92918,903,6,1
275970,3148,6,1
95359,152231,7,1
14958,49196,7,1
164008,17149,10,1
232688,34768,8,1
235105,10458,8,1
247429,119929,10,1
119575,167692,10,1
69697,140137,8,1
63714,133282,5,1
81933,3772,8,1
184103,264703,7,1
264321,152601,7,1
116122,107714,9,1
96440,8751,8,1
261175,4698,7,1
8245,26890,8,1
102702,140019,10,1
85426,17446,8,1
120093,36573,10,1
98391,159658,10,1
144516,9388,5,1
12272,43600,10,1
207782,30047,6,1
252071,15109,9,1
98391,24128,8,1
265021,91547,9,1
125287,20879,9,1
35320,33628,8,1
104943,76109,6,1
178130,46382,8,1
75591,12047,6,1
70402,141353,10,1
100578,17462,8,1
36677,20182,10,1
78834,12960,8,1
69808,140481,7,1
174195,9846,10,1
161849,9613,7,1
153662,109176,9,1
104665,68672,9,1
185408,69427,7,1
226965,6343,7,1
94347,13658,8,1
213518,1759,8,1
66017,135839,10,1
92005,167750,8,1
180058,261054,7,1
26628,66835,7,1
6251,21644,10,1
255679,455,8,1
69627,120752,7,1
235105,309992,8,1
135265,102400,5,1
82893,157170,10,1
144531,12848,8,1
153662,138000,7,1
38654,99112,5,1
98391,110961,8,1
177040,34508,5,1
265313,78518,9,1
86337,160852,9,1
22461,62899,10,1
159732,240546,10,1
36606,93684,10,1
62862,14946,6,1
106173,188188,10,1
169644,248366,5,1
80810,21354,10,1
116931,201076,7,1
102581,1264,7,1
901,10848,9,1
22126,14467,9,1
204864,284970,10,1
26153,70575,7,1
95991,27112,7,1
44252,19520,10,1
216401,47880,7,1
106173,188186,10,1
77377,75657,6,1
58397,40558,8,1
97324,155075,9,1
97324,32336,10,1
242006,35537,7,1
51559,22778,7,1
120610,203683,9,1
231081,250846,5,1
168216,2186,9,1
19664,11813,5,1
274099,338656,6,1
40640,89613,5,1
240700,123553,8,1
220240,1462,6,1
94951,21961,10,1
61028,36689,8,1
119575,202605,5,1
72707,38752,9,1
250409,20088,10,1
169682,101637,7,1
173010,193052,8,1
252292,2595,10,1
183196,91755,9,1
69440,36147,7,1
240756,94037,5,1
263163,232974,9,1
76965,9072,7,1
264997,333301,7,1
31315,82132,8,1
242879,11426,8,1
263300,9621,8,1
256066,327484,8,1
94347,170745,8,1
204864,20386,10,1
195374,77063,8,1
258534,21996,9,1
387,9714,9,1
251003,61316,9,1
233911,20218,10,1
242106,25583,10,1
177072,3224,9,1
110746,2844,8,1
196148,275883,8,1
60244,128882,7,1
269728,336268,8,1
90463,166361,8,1
111947,157812,5,1
156111,196072,10,1
171445,11593,7,1
56959,52261,10,1
23872,26993,9,1
76626,11496,9,1
98758,3227,8,1
231857,19758,8,1
178079,24704,10,1
153054,24703,9,1
43785,9517,10,1
152285,1749,7,1
165094,109265,6,1
182819,193823,5,1
197703,20316,8,1
153662,72129,9,1
265219,211714,7,1
45383,107559,8,1
164117,42505,5,1
178255,259666,8,1
67765,73211,10,1
20870,35419,5,1
59904,128439,8,1
58325,7077,6,1
98391,177219,10,1
253581,325544,7,1
162780,2305,8,1
202430,283304,10,1
167928,93167,7,1
240568,37152,5,1
233529,78840,5,1
59038,8879,8,1
278188,3710,8,1
101606,183264,6,1
233762,26127,9,1
210870,13073,10,1
88757,164601,8,1
114988,199199,7,1
91931,110515,10,1
248573,321251,7,1
98391,177866,9,1
136465,57859,6,1
94334,36691,8,1
190925,131006,9,1
212923,3536,7,1
148874,96602,9,1
32773,32098,8,1
33226,39132,9,1
248718,132880,8,1
260897,43429,7,1
172512,70278,10,1
80810,7082,7,1
151537,2977,6,1
31226,81659,9,1
161936,242171,6,1
136348,1863,8,1
213847,10025,7,1
73196,144581,7,1
76818,150267,6,1
58869,127528,6,1
20177,40888,8,1
131154,3638,8,1
95903,173671,10,1
98547,46108,6,1
253949,34958,7,1
23571,64105,8,1
246678,320195,6,1
84867,31934,9,1
31308,35279,8,1
13582,2808,7,1
224460,300712,8,1
241614,46925,5,1
37208,20152,7,1
136560,219902,7,1
175000,256280,10,1
90198,166152,9,1
100906,83923,9,1
130199,1503,8,1
109461,13121,5,1
23475,63979,7,1
163759,116483,5,1
271705,3548,10,1
223438,9432,6,1
75695,62645,9,1
129883,11531,7,1
207349,2997,10,1
85769,148532,10,1
197659,276906,8,1
235105,25396,8,1
65258,130002,7,1
98391,178379,9,1
225087,7077,7,1
150547,231808,6,1
64528,134806,8,1
99473,181049,8,1
156269,237759,7,1
52350,116096,8,1
57412,126408,10,1
80908,154675,7,1
184485,47311,7,1
130636,118469,7,1
11501,32197,7,1
163796,2182,8,1
30276,79019,7,1
196148,275873,9,1
60707,130326,6,1
84553,13727,9,1
139070,12408,7,1
244171,31299,9,1
24325,3758,7,1
164675,14696,10,1
98391,35539,8,1
119350,18416,9,1
31412,77914,10,1
58855,72322,10,1
274061,11464,10,1
131126,214231,8,1
247998,23239,10,1
141901,77206,10,1
116031,200276,5,1
162129,52809,6,1
231466,27267,10,1
170724,211851,5,1
163912,23626,7,1
194287,58043,10,1
198930,36130,7,1
16155,51287,7,1
230413,46016,7,1
33590,10755,8,1
147676,787,9,1
168387,247691,10,1
63854,134119,9,1
248131,12408,8,1
219365,21610,7,1
216557,295811,7,1
50859,113347,6,1
224136,30877,6,1
236058,138691,8,1
67415,137043,7,1
30249,78778,9,1
174601,168932,6,1
141941,224284,9,1
95867,50741,7,1
1131,11161,8,1
201684,255143,6,1
216012,110678,7,1
8284,27081,7,1
261768,331040,8,1
16916,16545,10,1
117142,17538,10,1
14086,47698,8,1
214082,294297,5,1
204864,79760,10,1
114414,7187,10,1
222050,298863,9,1
129074,110224,9,1
246311,21363,9,1
191720,272847,9,1
261105,330507,10,1
113866,67368,9,1
185992,991,7,1
151405,212312,10,1
124874,22398,8,1
105517,166864,5,1
206652,286356,8,1
23166,63561,8,1
185233,265828,5,1
125692,32514,9,1
79441,121961,7,1
153079,44884,7,1
123021,11169,8,1
49980,31057,8,1
203820,284179,8,1
70666,141902,8,1
174199,255197,5,1
69684,121332,6,1
30487,33650,8,1
143103,209,10,1
268930,247257,5,1
98391,178413,10,1
79942,22638,9,1
236058,1680,8,1
99630,181098,9,1
160558,15856,10,1
741,10521,10,1
14374,1631,5,1
201684,88395,10,1
159564,240468,8,1
159834,1591,7,1
187507,267696,7,1
218197,41006,9,1
16086,51049,8,1
98391,177914,10,1
187763,192867,9,1
128915,211203,9,1
104604,186492,10,1
98391,178865,8,1
193560,44925,8,1
43006,1928,7,1
269566,129358,5,1
171031,200683,7,1
153662,234701,9,1
209464,288305,10,1
188686,268613,7,1
278243,3863,8,1
165262,245013,10,1
226545,2444,9,1
55490,96657,8,1
90645,118618,7,1
50858,51626,10,1
185670,266786,9,1
221732,3858,8,1
59313,103834,10,1
242006,35528,10,1
196382,275994,9,1
192093,273028,8,1
103699,185798,8,1
30795,1379,7,1
112977,21151,9,1
217566,296639,10,1
9227,29354,7,1
21011,3132,7,1
218875,75548,8,1
69697,56063,8,1
82497,131474,8,1
55734,20284,9,1
120873,1372,5,1
77809,8670,8,1
61028,21060,7,1
19110,30606,7,1
4017,17815,10,1
83637,31405,10,1
168047,247350,7,1
30779,80776,10,1
254206,325845,10,1
135265,218548,7,1
223596,222095,5,1
250668,302357,8,1
6251,15010,10,1
31556,21611,5,1
179229,42107,7,1
197364,219766,8,1
109461,191634,9,1
149908,231293,7,1
276641,298025,6,1
81714,155851,10,1
171118,251083,9,1
153662,1184,9,1
36907,96020,9,1
150979,2677,9,1
189793,270000,7,1
121448,10080,7,1
222372,109719,9,1
153662,235613,10,1
248289,321054,5,1
130923,213918,10,1
89891,165890,10,1
33580,86585,10,1
98391,177485,9,1
224349,112803,8,1
225232,301555,6,1
153322,233639,9,1
274004,123429,7,1
95909,137622,5,1
273113,6359,5,1
153662,13615,10,1
124078,206397,8,1
194519,887,10,1
21660,10248,9,1
65258,12353,8,1
225659,301881,7,1
30577,80034,8,1
1025,11073,5,1
80781,154512,5,1
177432,258480,8,1
197775,1650,7,1
206202,286080,9,1
94818,19830,10,1
240567,314278,6,1
247887,49673,7,1
210822,29274,7,1
89922,15242,9,1
203603,186139,9,1
75760,147096,5,1
233578,151090,5,1
49582,111920,5,1
23768,64824,10,1
98391,93046,10,1
129074,211610,9,1
153211,2929,8,1
57200,126263,7,1
55720,5225,8,1
248718,321403,9,1
87303,103625,10,1
209059,3047,9,1
31556,11847,8,1
185176,162255,8,1
240051,80831,7,1
273718,338312,10,1
83842,32537,7,1
101606,54469,7,1
67838,137385,9,1
17950,56434,9,1
259260,329473,6,1
47666,24539,6,1
225940,302318,9,1
117384,150802,8,1
75081,1121,9,1
72785,143887,8,1
114893,199116,8,1
60244,30589,9,1
96357,21681,8,1
154043,18839,7,1
181896,875,8,1
98391,176318,9,1
123238,20562,8,1
203240,5644,8,1
234840,309310,10,1
185233,265884,5,1
139467,222244,7,1
16795,8556,8,1
152946,10022,6,1
55490,67917,10,1
58594,82119,7,1
34300,87654,8,1
111027,2098,8,1
78973,100688,9,1
210485,126975,9,1
83685,25051,7,1
39467,67477,6,1
12824,30809,10,1
21264,2031,5,1
257204,159079,7,1
65228,9716,7,1
80996,900,5,1
93047,168911,8,1
174304,5644,10,1
197659,237069,10,1
256402,25208,7,1
177090,54749,9,1
217740,296855,7,1
259629,48479,9,1
242844,199517,5,1
271144,8758,7,1
275414,339694,9,1
268292,14294,8,1
98391,176385,9,1
199092,54854,7,1
79441,153245,8,1
220081,68447,5,1
204864,9840,6,1
111944,17950,8,1
226220,23708,6,1
238557,217888,6,1
109574,79646,10,1
183196,76506,7,1
244400,3337,9,1
97324,11023,9,1
133296,7198,10,1
95359,94413,7,1
254206,18177,9,1
206932,57774,6,1
124888,12583,7,1
170719,2642,7,1
45255,15638,8,1
2030,12578,10,1
69971,2972,6,1
191575,272724,10,1
94923,171785,7,1
120735,1532,6,1
232945,152877,9,1
179850,189598,7,1
174304,240538,6,1
141109,223602,9,1
16865,22144,8,1
28594,76510,7,1
11387,20694,7,1
235935,31144,10,1
98686,112517,8,1
197659,61235,8,1
149907,231109,10,1
20784,60316,8,1
29306,2490,7,1
132572,809,9,1
192054,16698,5,1
234647,3230,8,1
231857,8829,5,1
154637,124006,10,1
185233,266026,5,1
120828,2292,10,1
177951,259301,6,1
85280,25690,5,1
262070,331200,5,1
153662,6126,8,1
1688,11936,5,1
55490,121052,9,1
124747,207025,10,1
145224,25733,8,1
229093,233566,7,1
123608,205678,5,1
175052,933,8,1
261603,148040,7,1
105795,187806,10,1
100906,149344,9,1
240155,19303,9,1
90469,3809,9,1
21660,388,8,1
7886,26009,5,1
16009,27283,7,1
261829,189032,7,1
45383,46630,5,1
211041,19811,7,1
241980,34,9,1
2276,13507,10,1
234765,51870,10,1
163521,243370,7,1
46909,1699,10,1
124989,12848,10,1
52885,118022,10,1
130093,213002,5,1
59948,10143,10,1
98440,179076,8,1
229551,99371,8,1
140478,25991,10,1
13093,46019,10,1
256469,90888,5,1
114368,3362,5,1
52291,115983,6,1
247873,320795,7,1
71554,142563,6,1
250683,323324,9,1
161101,241707,5,1
98322,175947,7,1
56157,47625,8,1
228311,24432,5,1
270938,336950,8,1
11993,43276,8,1
132531,22544,5,1
70464,141496,10,1
55492,3132,9,1
196148,275881,10,1
105187,186994,8,1
107301,59371,5,1
214194,55839,9,1
83637,30702,9,1
33974,27997,5,1
217673,2832,7,1
183532,52896,8,1
28591,76332,8,1
98391,24448,8,1
242409,19700,8,1
195469,43558,8,1
83230,100468,10,1
56271,123375,7,1
131934,421,5,1
2074,12813,8,1
49144,111460,6,1
259399,192205,9,1
123744,101041,9,1
225822,40756,8,1
30711,48410,8,1
156467,238044,10,1
64333,42901,10,1
217134,69417,9,1
233119,616,8,1
206932,165208,8,1
226119,10223,8,1
239773,313537,8,1
273718,338280,10,1
14958,49184,7,1
248477,83766,7,1
221040,58451,8,1
209516,61730,9,1
63956,134255,10,1
190791,800,8,1
95525,57000,10,1
37567,96994,7,1
205735,2383,10,1
37968,22430,7,1
264996,8902,7,1
96388,1177,7,1
139222,21555,5,1
105227,187079,8,1
123744,53896,5,1
168245,179668,8,1
73394,39748,7,1
98904,4014,10,1
32122,84184,9,1
166055,100819,10,1
185233,266190,5,1
92524,25335,6,1
249064,91183,10,1
169781,248656,8,1
124989,932,10,1
55490,121089,10,1
206563,7622,10,1
197659,276966,8,1
212739,206869,8,1
156269,188666,9,1
276538,340363,6,1
218311,297146,9,1
241802,44501,10,1
243294,21657,9,1
240144,176226,9,1
112709,196351,5,1
133296,24704,7,1
96233,174163,9,1
100264,12950,5,1
199333,26199,8,1
93047,75316,7,1
94347,170897,10,1
220688,121165,9,1
40812,9594,10,1
59172,24360,10,1
161065,241677,7,1
238871,13767,10,1
216012,295397,8,1
227705,20835,7,1
158116,1547,8,1
153662,234687,9,1
23872,65598,5,1
30711,74795,8,1
141958,24004,8,1
185233,265792,5,1
129716,47222,8,1
173632,254129,10,1
240144,22571,8,1
123883,35222,5,1
272538,337803,7,1
276641,91593,7,1
125774,827,7,1
245328,219301,9,1
207341,22054,7,1
90731,166531,8,1
204669,10248,7,1
125287,77622,8,1
151452,10753,8,1
102955,9841,6,1
77173,36693,7,1
139223,222039,5,1
23872,65442,10,1
35934,8647,7,1
16634,52413,10,1
161755,7005,5,1
86145,90523,5,1
140232,83736,9,1
25052,34567,10,1
263163,108,9,1
123094,1544,7,1
23872,65523,9,1
98391,177328,9,1
153621,234053,5,1
24757,42634,9,1
161039,38736,7,1
100009,51096,5,1
19664,10953,8,1
131441,96789,7,1
277007,764,7,1
69697,121990,10,1
209875,62631,6,1
79740,84378,5,1
100906,52052,9,1
64763,79281,10,1
241791,29308,7,1
80908,154624,7,1
37512,1503,9,1
199491,3749,5,1
73923,83778,7,1
196443,276022,9,1
65258,15538,7,1
192185,273136,9,1
154844,236582,8,1
261740,331013,5,1
69078,2697,8,1
115692,25101,6,1
53772,119200,7,1
253668,216301,6,1
38832,99525,8,1
35433,89075,6,1
148121,10027,5,1
223231,138414,7,1
212328,42620,8,1
20155,59633,6,1
122429,6626,10,1
150767,231918,5,1
112953,135967,6,1
153662,79191,9,1
114368,20365,5,1
40888,20870,9,1
95525,65924,6,1
242073,36072,7,1
132851,216298,5,1
211426,10578,7,1
172874,31137,10,1
134434,17446,7,1
229551,92835,9,1
126404,31560,5,1
83314,73486,8,1
177277,132444,7,1
157728,239021,5,1
205166,268322,6,1
247447,3637,8,1
67444,3081,10,1
43004,104788,8,1
35243,1271,9,1
105476,9052,9,1
149908,149613,8,1
37623,97136,5,1
136252,21987,8,1
23872,65533,8,1
154160,30333,9,1
81303,76228,5,1
167046,246433,7,1
264082,3601,10,1
231294,306644,6,1
242006,7257,8,1
196630,225262,8,1
264985,4195,10,1
248656,2447,7,1
179624,8862,7,1
18850,57750,9,1
160681,2440,9,1
210959,49288,8,1
201783,282942,8,1
72214,106302,10,1
190925,141034,8,1
230522,152146,10,1
229282,304461,5,1
96233,109353,5,1
242006,76414,10,1
134590,141124,8,1
207782,14402,7,1
179791,23963,10,1
169682,88301,5,1
42730,31450,7,1
69971,140987,6,1
89507,70127,10,1
88283,163631,9,1
264082,5431,5,1
246617,73295,10,1
237451,52210,10,1
54997,209,8,1
235407,310153,5,1
261327,330673,7,1
98391,38383,10,1
164533,1891,5,1
26084,15902,10,1
69232,114843,10,1
148769,23689,7,1
241980,3793,10,1
148199,229762,8,1
121606,204151,8,1
160574,11699,7,1
56165,33208,9,1
31556,23951,7,1
179571,260234,6,1
33974,87298,6,1
162052,8522,10,1
237696,135622,9,1
90653,11240,10,1
227851,23441,8,1
239594,11081,10,1
27479,36854,8,1
22563,24432,6,1
169779,248643,10,1
79556,153354,7,1
178797,259797,9,1
123734,49909,7,1
65258,135398,7,1
268540,24381,10,1
242409,64832,10,1
274061,338640,10,1
30276,51078,9,1
63854,52811,7,1
130581,21084,10,1
37227,12844,9,1
16161,51394,8,1
264321,19782,5,1
127453,210365,8,1
217106,296247,9,1
222204,6269,8,1
246470,46316,8,1
98787,54854,9,1
153662,104393,9,1
83637,50520,8,1
257809,328546,6,1
127233,56427,6,1
86339,160857,8,1
261015,109494,10,1
209516,288480,6,1
70415,141447,8,1
239594,70853,9,1
110661,1242,7,1
20265,16500,9,1
170238,249436,5,1
140826,223364,9,1
99783,45975,7,1
26535,71490,5,1
154992,236668,5,1
76818,22501,9,1
108104,10085,6,1
246513,163591,10,1
85433,136049,9,1
22411,62869,5,1
101242,50381,10,1
225986,302466,10,1
177432,258453,7,1
81865,854,7,1
173415,253741,8,1
16795,12017,6,1
173679,58456,8,1
50015,112411,9,1
166123,121756,9,1
115997,200222,8,1
106007,1006,10,1
134120,9963,10,1
36836,94478,8,1
150627,15408,7,1
247129,23776,10,1
199665,281223,10,1
70649,141881,8,1
60098,55050,8,1
189334,269361,10,1
181948,262472,8,1
114544,3323,8,1
74113,145661,7,1
46909,108796,8,1
163570,243395,5,1
93147,169650,7,1
171118,250668,8,1
269588,216768,7,1
115435,13658,7,1
268932,209467,8,1
102505,184396,6,1
140069,14681,7,1
98787,1441,9,1
256247,166519,7,1
61147,130771,10,1
36554,93391,10,1
254467,326096,7,1
101209,49444,6,1
46197,421,10,1
142256,15120,9,1
187762,6269,8,1
225659,1754,7,1
8278,17885,10,1
143175,225696,8,1
84024,2266,7,1
94347,35657,7,1
86931,11462,8,1
31556,83034,6,1
198042,277267,7,1
155457,15255,7,1
67840,11214,10,1
98391,178956,9,1
100906,182211,9,1
2179,424,10,1
153662,113905,8,1
166363,144387,8,1
165503,62655,10,1
4017,17879,8,1
142005,224331,7,1
268032,2177,8,1
63714,133826,10,1
20201,59824,5,1
98391,177674,10,1
45042,2939,6,1
278843,8666,9,1
146298,218514,5,1
176348,257898,7,1
56959,125916,10,1
145003,79174,7,1
164323,82769,8,1
16795,26915,9,1
8681,27773,9,1
98391,126261,8,1
23768,65126,7,1
145109,85937,8,1
275970,10617,10,1
114,3543,9,1
114368,47488,10,1
227275,2447,6,1
56959,125826,10,1
147686,93025,9,1
205303,10582,10,1
140795,223265,6,1
70070,141094,5,1
151991,232815,8,1
30806,40171,7,1
126697,14197,8,1
147101,68753,6,1
137515,21045,7,1
267372,47662,8,1
150656,220746,6,1
98391,176544,10,1
206074,34378,6,1
215225,295071,7,1
115907,1383,8,1
169699,4285,5,1
127689,210424,9,1
212965,291140,7,1
55075,120442,10,1
23872,24385,9,1
77039,133884,8,1
224349,62163,9,1
53846,3916,7,1
63714,133063,10,1
264124,3913,9,1
226965,195290,8,1
50858,113329,10,1
164675,935,6,1
134694,154170,8,1
217056,296025,5,1
135970,68740,8,1
109461,191638,9,1
38023,24737,7,1
52350,116127,10,1
230460,105679,5,1
259378,11108,8,1
138543,2736,7,1
210959,24432,8,1
229551,117584,8,1
273121,20031,7,1
243879,22693,9,1
97587,3003,10,1
234565,11063,5,1
192119,129063,6,1
251394,164229,6,1
48217,14149,8,1
86713,161184,7,1
51883,114959,10,1
131510,40199,8,1
129358,23773,10,1
207148,286946,5,1
128600,68894,9,1
206448,2292,5,1
110214,90717,8,1
8971,28926,9,1
264321,332852,5,1
141518,17740,8,1
123883,205907,5,1
101851,183812,7,1
95359,22939,10,1
81263,64601,9,1
159137,141540,9,1
196148,22621,10,1
109700,191980,5,1
80071,153913,7,1
68473,59874,7,1
207494,29833,9,1
172742,130285,10,1
183187,2708,10,1
29570,9644,8,1
126654,171488,8,1
150124,231641,10,1
94347,170983,10,1
244428,11949,7,1
25436,21454,8,1
57095,49869,8,1
64185,134464,7,1
236149,110388,9,1
266307,24669,8,1
206865,286465,7,1
75485,61170,8,1
210168,149251,10,1
36836,95816,8,1
137222,220269,10,1
152946,13652,8,1
233693,307991,6,1
16161,51336,8,1
256925,14542,8,1
126415,151319,5,1
108752,191106,10,1
128434,123744,6,1
106245,3362,9,1
189971,42870,7,1
276050,340213,8,1
120396,1585,8,1
38169,98257,5,1
276641,11108,6,1
98783,180442,7,1
111046,1921,6,1
242482,25120,6,1
76626,149786,9,1
26084,1123,5,1
176459,89483,6,1
270339,82118,5,1
56391,27415,6,1
264951,8778,7,1
148731,136768,8,1
98391,177909,8,1
37227,14371,10,1
136071,34132,8,1
92215,2300,6,1
76825,9566,5,1
94951,22338,9,1
142973,225397,5,1
225087,301354,10,1
263460,121778,9,1
150979,155442,8,1
125519,3706,10,1
